"#Separate class not required.\
"Error:
Arguments passed should have been (27,2) and not (28,2) so that player icon, 'P' is printed at bottom left corner, so that it is in accordance with lines 112,113, which intends board to be 30*80 in size.","Phabricater",5
"more number of unnecessary empty lines","GamifiedSD",2
"global variables defined but not initialized.","GamifiedSD",4
"Error
Instance of 'Player' has no '_Person__x' member (no-member)","Phabricater",4
"negative : trailing white lines","GamifiedSD",2
"player is just moving in one floor left and right. this does not meet even basic requirements.","Github",4
"Invalid class name ""game"", disregarding PEP-8 standards.","Bitbucket",3
"Large code , should have been broken down into smaller functions.","Github",4
"yes! It was simple this way.","GamifiedSD",1
"lazy class","Bitbucket",4
"Public and private variables not used.","GamifiedSD",4
"#pep-8, more blank lines, has no purpose.","GamifiedSD",2
"unnecessarily printing '**'","Phabricater",2
"1 blank line expected (pep-8).","CodeBrag",2
"Unused Wildcard Import","Github",3
"This method can itself be a function","Phabricater",4
"Code-smell:
Too many branches.Can be implemented with set of functions","Phabricater",4
"Both global and local variables have been declared as global variables. Variables declared in functions should not be global. Many variables have been redeclared. ","Github",4
"Function getPosition() does not exist.","Bitbucket",4
"Score is negative.","GamifiedSD",4
"Exactly one space required around assignment ( Bad whitespace)","CodeBrag",2
"there should be no trailing whitespace like there is in line 61","Bitbucket",2
"Unresizable pygame window. Assignment gave specifications to make window size around 30x80, but game window for this game is blown up over the screen so Mario and the lower levels arent seen.","Bitbucket",5
"Encapsulation implemented nicely.","Github",4
"Documentation string missing everywhere.\
\
For more info read PEP 257, which describes good docstring conventions.","CodeBrag",3
"Module 'pygame' has no 'K_DOWN' member (no-member)","Phabricater",4
"write docstring for better understanding of class","CodeBrag",3
"code is not running, when  execute.","Bitbucket",3
"Missing end of line at the end of the file","Github",2
"PEP-8:
Method documentation string absent.","Phabricater",3
"This file consists of all the classes. Should have divided the file into multiple modules consisting of common modules. [lacks modularity]No fireball class implemented.","Github",5
"Unused imports (threading,time,os).","Bitbucket",2
"Mixed Indentation : Should be indented with multiple of 4 spaces","CodeBrag",2
"Cant cross left to right with the ladder below.Have to jump to do so","Github",4
"if while jumping lands on a broken ladder, player moves up the broken ladder and prints a 'H' making the ladder complete.","CodeBrag",4
"Hardcoded position","Github",4
"### Convention mistakes:\
* Exactly one space required around assignment\
* Exactly one space required after comma\
* Trailing whitespace (trailing-whitespace)\
*  Bad indentation. Found 6 spaces, expected 12 (bad-indentation)\
*  Missing module docstring (missing-docstring)\
*  Everything in one file No classes, modularity, encapsulation, polymorphism, Inheritnace","CodeBrag",5
"should be per instead of per3 in the above 3 lines.","GamifiedSD",2
"No space after comma","GamifiedSD",2
"function ended well with 193 warnings on pylint, and 0 errors.\
Global evaluation : rating = -18.67/10  of this module.","GamifiedSD",1
"Code Smell : too many branches or loops.","CodeBrag",4
"'Bare-except': no exception type specified.","Bitbucket",3
"Bad indentation practice. Must use 4 space per indentation level.(PEP-8 standards)","Bitbucket",3
"fire balls are stationary","CodeBrag",4
"Bad whitespace: Space needed around operations","CodeBrag",2
"PEP-8 standard violation: Exactly one space is required after each comma.","Bitbucket",2
"Multilevel not implemented","Github",4
"PEP-8 :

too many blank lines (3) 
missing whitespace after ',' ","Phabricater",2
"getPosition(), checkWall(), checkCollision() and collectCoin() function not present.","Github",4
"Code smell: Feature envy. Uses too many methods of 'lay' class.","GamifiedSD",4
"In line 311 in the file preson.py 
Inline comments should be written this way
<code> #Comment  

there should a whitespace between <code> and #","Phabricater",2
"PEP-8 standard violation:
Method definitions inside a class should be surrounded by a single blank line.","Phabricater",2
"position should be a private variable\
class and function explanation docstring  not found","GamifiedSD",3
"Here module msvcrt is not being imported.","Bitbucket",2
"Pep 8:
Missing class docstring","Phabricater",3
"Unnecessary parenthesis after 'elif'","Bitbucket",2
"no fireballs in this game","CodeBrag",4
"coins should be generated after the player has reached the queen but not after collecting all coins
","Phabricater",4
"No polymorphism","GamifiedSD",4
"Unused argument 'f' (unused-argument)","CodeBrag",3
"method is too long(bad code smell) and too many branches","Bitbucket",4
"Should have declared these in globals..Too much hardcoding","Github",4
"Code Smell : too many nested if conditions ","Github",4
"Bad whitespace","CodeBrag",2
"Inappropriate intimacy: a class that has dependencies on implementation details of another class.","CodeBrag",4
"Cant use import statements inside functions.Has to be done outside","Bitbucket",3
"Fireball do not fall down the stairs.","Bitbucket",5
"move function does not do anything.Bad code smell.","Bitbucket",4
"no broken ladders created","GamifiedSD",4
"one space around both sides of = sign like x = y","Bitbucket",2
"PEP-8 standard violation: Binary operators should be surrounded by a single space on either side.","Bitbucket",2
"Code Smell : Cyclomatic Complexity Too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Github",4
"hard coding must be voided.It should have been implemented  by using loops.","Github",4
"according to PEP8 standards use spaces after ','","CodeBrag",2
"l1,l2,l3,l4 can be stored in 1 list. this leads to better readability and better time and space complexity","CodeBrag",3
"Seems like duplicated code(code smell)","GamifiedSD",4
"Code smell: Combinatorial Explosion Does similar functions as checkBrokenStairs and checkPlatform but could have been combined into 1 function for better implementation","Bitbucket",5
"Too much hard coding in the class and the screen dimensions should not be hard coded as they may differ for different resolutions .  The use of sys module in python would solve the problem.Bad code smell:    Too few public methods (1/2) ","Github",5
"Used a lot of bad-whitespace and mixed indentation","Github",2
"Parenthesis must be removed if not required -- PEP-8","CodeBrag",2
"Too many if conditions and one of the if condition had more than 40 lines of code, more than normal standard.","Phabricater",2
"PEP8 standards violated: Line is longer than 79 characters.","Github",2
"Bad Coding practice Should not import all the methods and classes from a module [F403] Only import the ones that are needed","Bitbucket",2
"Negative: Function Name convention not upto PEP 8 standards.","GamifiedSD",3
"Line is too long ( > 80 characters)","Phabricater",2
"game does not end when player presses q while jumping.","GamifiedSD",4
"constants should be capitalized as per PEP-8 standards.","GamifiedSD",3
"PEP-8 standard violation:
Exactly a single blank space around assignment operator","Phabricater",2
